Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2019-04-11,262.6059265136719,263.1799628790451,262.03189014829866,263.1708423632612,55093100
2019-04-12,264.38275146484375,264.66520944131884,262.6515493426384,264.2369622178799,69727800
2019-04-15,264.2095642089844,264.5558101105001,263.39861693370295,264.4555678622698,49596700
2019-04-16,264.38275146484375,265.15724467401486,263.78138124853876,265.1025771822104,52153200
2019-04-17,263.7356872558594,265.5397690926411,263.31653297707317,265.5124353619759,58268300
2019-04-18,264.255126953125,264.5284921684381,263.015960291014,264.3280354664554,68708500
2019-04-22,264.4828796386719,264.63778935254624,263.3895023528606,263.48062407828985,40160100
2019-04-23,266.86102294921875,267.097933871353,264.6195731226553,264.8564562383433,52246600
2019-04-24,266.268798828125,267.11617255221114,266.12300961648936,266.7790471656252,50392900
2019-04-25,266.104736328125,266.7698943118712,264.90202413921253,266.1685243141922,57770900
2019-04-26,267.34393310546875,267.4168137999175,265.3667001637785,266.1503136129434,50916400
2019-04-29,267.76312255859375,268.2916119916574,267.34399590256044,267.43511764685957,57197700
2019-04-30,267.8996887207031,268.19126706826427,265.9862718551322,267.41677424787326,81111700
2019-05-01,265.8860778808594,268.74713879839646,265.87695736633003,268.537561609349,71671900
2019-05-02,265.3121337890625,266.69711776935276,263.79960159327294,265.7677147706935,65030200
2019-05-03,267.9088439941406,268.1913018654757,265.42136281713505,266.806346244528,56543700
2019-05-06,266.806396484375,267.25285685414536,263.2346301068606,263.5535422880325,107198100
2019-05-07,262.35076904296875,264.9749190623249,260.41911078051135,264.37354903235183,144729900
2019-05-08,261.9863586425781,263.71756055019245,261.3849885008159,261.9863586425781,91568300
2019-05-09,261.1936340332031,261.8040968421345,258.1321160535113,259.89067938708365,103471100
2019-05-10,262.5057067871094,263.2710793233992,257.2209519320844,260.24601562774177,112429300
2019-05-13,255.9088592529297,258.3052189499072,255.06148555362947,257.33029707318724,127290500
2019-05-14,258.2232971191406,259.77228359301733,256.81100718613163,256.9385554027631,77003200
2019-05-15,259.7357177734375,260.3826347094408,256.3644088048187,256.5739859785413,73956400
2019-05-16,262.1412353515625,263.5170706266524,260.37357940788,260.44646010991545,76749600
2019-05-17,260.4465026855469,262.96131831682493,259.7904650341897,259.808706067517,100353000
2019-05-20,258.7243347167969,260.55575053433284,257.96805505438635,258.8245491407739,62877600
2019-05-21,261.05694580078125,261.43961814058395,260.1822105540501,260.43733471606794,46847100
2019-05-22,260.255126953125,261.22095615336957,259.7722123530027,260.0911245168078,49482500
2019-05-23,257.0751953125,258.05011727417116,255.64466465906358,258.0045703082199,98733800
2019-05-24,257.6583251953125,258.95218714850694,257.0296213470882,258.533032712057,55268100
2019-05-28,255.26199340820312,258.90664090375185,255.24378018104872,257.94081154194777,70029400
2019-05-29,253.54888916015625,254.54205181359364,252.12747950877426,254.1320458409494,104972900
2019-05-30,254.24139404296875,255.16167606258279,253.1297758927962,254.31427472865306,62523800
2019-05-31,250.81549072265625,252.5011455604967,250.78815698178101,251.66289230268936,86862800
2019-06-03,250.1776885986328,251.98177106914605,248.82915919708412,250.85193939618222,96428000
2019-06-04,255.60812377929688,255.7447924372855,252.04547912670753,252.50105985763034,77231900
2019-06-05,257.8223571777344,257.84969092181245,255.41690427950005,257.24832074564046,71169700
2019-06-06,259.4987487792969,260.1821198113418,257.4668767068038,258.1229140098245,69430400
2019-06-07,262.0956115722656,263.18901654347945,260.35528969307944,260.5284126102957,74272200
2019-06-10,263.29840087890625,264.98405560643573,263.2072791464684,263.6628600022089,60799100
2019-06-11,263.2346496582031,265.5125542551181,262.5786120220335,265.1389745644497,58641300
2019-06-12,262.7698669433594,263.5625729649719,262.2504982373232,262.9976573084867,47096300
2019-06-13,263.854248046875,264.2187350482808,262.9795404177003,263.6902455801149,48945200
2019-06-14,263.5626220703125,264.1730847909843,262.7881291232927,263.5626220703125,52324700
2019-06-17,263.6628723144531,264.43736536666813,263.48974935667155,263.79954101626754,39205700
2019-06-18,266.4237365722656,267.4898082404035,265.13899494408093,265.50348195276536,85434800
2019-06-19,267.0250549316406,267.5626370166989,265.5763111146635,266.5603535502982,78674400
2019-06-20,269.5763244628906,269.9863584071253,267.0888704743203,269.7403547244558,116570000
2019-06-21,269.1843566894531,270.5760480663929,268.9646232988001,269.30338825661767,83309500
2019-06-24,268.8548583984375,269.7154904849121,268.69919522666544,269.395055149446,47582700
2019-06-25,266.2179260253906,268.937239337788,266.1080592962741,268.9097726555089,82028700
2019-06-26,265.952392578125,267.6370809326556,265.84252585047807,267.12435090917626,51584900
2019-06-27,266.8954772949219,267.408207365882,266.3369787304341,266.7215123128076,40355200
2019-06-28,268.2687683105469,268.7723333201222,267.36234011663817,267.8842069285257,59350900
2019-07-01,270.70428466796875,271.85794102342214,269.48653008350425,271.63817965848216,78705600
2019-07-02,271.4093322753906,271.46426564150886,269.80704389966127,270.65853901618567,61504500
2019-07-03,273.5793151855469,273.5976449374661,271.94955994135137,272.0960582482301,40898900
2019-07-05,273.2680358886719,273.4328639590068,271.02484851546296,272.33414055135967,51677300
2019-07-08,271.76641845703125,273.08487508533693,271.21705687162205,271.94038342477234,45841800
2019-07-09,272.105224609375,272.4073581590462,270.5395676049612,270.5945009776287,41101300
2019-07-10,273.4052734375,274.3666630674263,272.6453433719579,273.1855400097167,58448500
2019-07-11,274.046142578125,274.2933426327131,273.02984774535923,274.0553074495961,50826100
2019-07-12,275.2731018066406,275.3463649131299,274.2293400435186,274.5406383918774,40326000
2019-07-15,275.36468505859375,275.7126149833698,274.8519550457733,275.7126149833698,33900000
2019-07-16,274.4765625,275.48372073354267,274.16526412630327,275.27312421235496,36650100
2019-07-17,272.6087646484375,274.6139163905964,272.6087646484375,274.44911628782256,36036300
2019-07-18,273.6067199707031,273.9912814319682,271.656529809474,272.10516156287605,51392600
2019-07-19,272.0869140625,274.7421294423869,271.9129490740738,274.7146627569351,58678600
2019-07-22,272.7552185058594,273.30458003396376,271.9678217375373,272.4896886446328,43638100
2019-07-23,274.7054138183594,274.7054138183594,273.048192439275,273.89055043818337,44564500
2019-07-24,275.99639892578125,275.99639892578125,273.84474945400956,273.93631435653526,47213200
2019-07-25,274.6779479980469,275.59354115804035,273.8630566736435,275.5386078037756,55394100
2019-07-26,276.5183410644531,276.71977270782213,275.2456529673284,275.3738494411496,45084100
2019-07-29,276.01470947265625,276.5183024816571,275.456211050423,276.3992708987717,38126500
2019-07-30,275.3371887207031,275.7492168381247,274.21099902365467,274.5955604626939,45849000
2019-07-31,272.3248596191406,275.7766636230772,270.28310480940377,275.58436894658536,104245200
2019-08-01,269.95343017578125,275.47445471331196,269.147703884785,272.48047573541845,142646600
2019-08-02,267.9208679199219,269.29425766971985,266.3460465558194,269.04705757376314,116749700
2019-08-05,259.8636779785156,263.88311773988966,257.9409266017478,263.77325102264945,178745400
2019-08-06,263.50775146484375,263.7275128662847,260.2848729745192,261.7772945859322,120711700
2019-08-07,263.6634521484375,264.4417121847265,258.23398958815807,260.39477676104076,140572300
2019-08-08,268.8365478515625,268.8365478515625,264.6156754036023,265.1741740034291,87713900
2019-08-09,267.0052795410156,268.4885360267237,265.201559852938,267.8842411729748,93730000
2019-08-12,263.75494384765625,266.99612370701294,262.79355420799965,265.4854004923382,65527600
2019-08-13,267.85675048828125,269.3217050380398,263.10482005933477,263.4527499083419,94299800
2019-08-14,259.9368896484375,264.36835714061306,259.80872113713775,263.75492537757077,135622100
2019-08-15,260.62359619140625,261.53005245070966,258.55437458039813,260.8341926843124,99556600
2019-08-16,264.4691162109375,264.9085830888552,260.6785467387658,262.2991646761531,83018300
2019-08-19,267.6554260253906,268.342121125927,266.84056236910226,267.52725746963864,53571800
2019-08-20,265.6044616699219,267.6828484381119,265.47629313536845,267.1426517347063,51596400
2019-08-21,267.7652893066406,268.1406579955489,267.0968960948366,267.79275598977273,49524700
2019-08-22,267.68292236328125,269.1204109723098,265.88836679210254,268.4795122391665,51666400
2019-08-23,260.80670166015625,268.0490464768343,259.54317870404145,266.36435851590926,149161500
2019-08-26,263.69091796875,263.69091796875,261.4751694886945,263.0225246801662,72423800
2019-08-27,262.65625,265.47629305965773,261.88715496782714,265.1008964472239,66668900
2019-08-28,264.5057678222656,264.67056791398164,261.1729947229914,261.98788619040505,59696700
2019-08-29,267.88427734375,268.4153371089108,266.08055741212706,267.0968805121057,57899400
2019-08-30,267.7652893066406,269.40418130301003,266.82222926351545,269.3858794948192,62901200
2019-09-03,266.1995849609375,266.96867997375267,264.8536617030885,266.04394974853494,69101400
2019-09-04,269.2210998535156,269.2394016630971,267.6371131613551,268.39707135524424,46887300
2019-09-05,272.6819152832031,273.60664521732707,269.1843433003046,271.73885560631487,83258100
2019-09-06,272.892578125,273.542669500874,272.3157778038375,273.0024727945312,49584300
2019-09-09,273.0298767089844,273.9820734258262,272.0776520504583,273.8905364681299,51260300
2019-09-10,272.9658203125,273.02991854605676,270.9881355379083,272.26079562675284,57947100
2019-09-11,274.9068603515625,274.98926038717497,272.6178773344804,273.2771055610675,68821100
2019-09-12,275.859130859375,276.9303594416793,275.0534042330688,275.8224993013542,72908700
2019-09-13,275.67596435546875,276.6648206987029,275.3005677753232,276.30772592428826,62104800
2019-09-16,274.824462890625,275.7217543007348,274.174399531356,274.5314663556886,58191200
2019-09-17,275.5204162597656,275.61195325904845,274.4491595395266,274.62312454487903,41475500
2019-09-18,275.6851806640625,275.79504740232244,273.0665689881961,275.12665415565,73375800
2019-09-19,275.6668701171875,277.0860567630931,275.3281050033886,276.078898356059,76560500
2019-09-20,274.3642883300781,276.5626746476341,273.5640483134674,276.2775042277959,89565000
2019-09-23,274.2998962402344,275.02656291174196,273.43526199077417,273.692810826525,43476800
2019-09-24,272.1475830078125,275.7992754895881,271.1725744624167,275.40375898113456,94869400
2019-09-25,273.75726318359375,274.20796672418203,270.7310426678861,272.230356165015,71854000
2019-09-26,273.1869812011719,273.9780142047765,271.7612691268964,273.76647322836897,56179700
2019-09-27,271.7152404785156,274.0608019300763,270.1423537180793,273.9503997808286,84746600
2019-09-30,272.9754943847656,273.69295423677335,272.19366834313183,272.2396482029694,51662400
2019-10-01,269.7283935546875,274.52986194407197,269.5076454216138,273.8675894741321,88242400
2019-10-02,264.9637451171875,268.13714011414146,263.65761447403605,268.12793291768855,122539500
2019-10-03,267.13458251953125,267.1621760427495,261.983576309893,264.7338337166402,85278800
2019-10-04,270.7494812011719,271.00703011457307,267.7416467413612,267.79686185990727,65091200
2019-10-07,269.58123779296875,271.58646973581347,269.29609541072733,269.93998160523944,59610500
2019-10-08,265.39605712890625,268.44987079547315,265.35925641453116,267.704817736019,95708100
2019-10-09,267.9163818359375,268.863796800243,266.8034057487179,267.4380847906114,62359400
2019-10-10,269.7283935546875,270.62062135348543,267.66800279074954,267.83356389055484,55296300
2019-10-11,272.5246887207031,274.7874415501648,272.3959283189026,272.51548152388807,98720400
2019-10-14,272.2211608886719,272.8834334349016,271.8716242572281,272.20274649498197,40394800
2019-10-15,274.91632080078125,275.6705813499013,273.15945794303,273.2790392582236,46754500
2019-10-16,274.4747619628906,275.1738353669664,274.0332655567188,274.4471684375049,48928200
2019-10-17,275.28411865234375,276.1671392441069,274.5850454788921,275.6520415596852,45736600
2019-10-18,274.0792541503906,275.39459235360914,273.21461956642344,274.741526851499,64304000
2019-10-21,275.937255859375,276.1396177217795,274.9714544669643,275.4129789133175,39048600
2019-10-22,275.03582763671875,276.77427562399055,274.9438398752699,276.4799260156437,48594700
2019-10-23,275.8360595703125,275.89124661138516,274.56670148419556,274.7782705221226,34352200
2019-10-24,276.2867126464844,276.9305987690567,275.4496719154274,276.7834239961625,35453100
2019-10-25,277.4181823730469,277.9700809117787,275.6521126632502,275.7072997100508,45205400
2019-10-28,278.98187255859375,279.4877912674419,278.6231567410067,278.6507502654365,42147000
2019-10-29,278.89910888671875,279.837344915642,278.5771657017103,278.7059542040051,44284900
2019-10-30,279.7544860839844,280.1315881449846,277.77684767386154,279.1013926977084,49643900
2019-10-31,279.0094909667969,279.74536513509844,277.53779877165226,279.74536513509844,69053800
2019-11-01,281.5941467285156,281.6401265718368,280.30637426685377,280.4719634583993,71141500
2019-11-04,282.7254943847656,283.3049863481568,282.34836424873777,283.16701875466384,60606900
2019-11-05,282.41278076171875,283.2314353322273,282.11843115856584,282.9278785318748,42933200
2019-11-06,282.4772033691406,282.753138605606,281.520581098184,282.4128091237234,46487100
2019-11-07,283.4705505371094,284.82268910945766,282.99225351756894,283.82929435480565,54272300
2019-11-08,284.1697082519531,284.22489530635426,282.4128454982386,283.12109807687267,49032100
2019-11-11,283.6269836425781,283.80175198463775,282.63356063816286,282.77155632874513,35797300
2019-11-12,284.224853515625,285.13546785008174,283.44299959892885,283.99489813252177,46484600
2019-11-13,284.3168640136719,284.72158776594864,282.99231865544385,283.22227405693167,53917700
2019-11-14,284.7307434082031,284.8135520481488,283.3878118340884,284.03169813343504,51219900
2019-11-15,286.7911376953125,286.8371175395137,285.3838119999358,286.08285721369793,62023600
2019-11-18,287.0027770996094,287.24193974121863,286.092162534609,286.5520734172528,49228000
2019-11-19,286.9198913574219,287.6189646254752,286.2668260032113,287.60975742856215,67804700
2019-11-20,285.8528747558594,286.84629754709204,284.2799880855814,286.3219926334259,79406200
2019-11-21,285.3930358886719,286.07372295638316,284.5836164652955,285.96334885641033,54664700
2019-11-22,286.0276794433594,286.28522833482447,285.0066910749267,286.147260727026,44850200
2019-11-25,288.2444152832031,288.2444152832031,286.96587818872905,286.96587818872905,48647200
2019-11-26,288.8975524902344,289.0815280364324,287.9593445743698,288.28128774485276,37569000
2019-11-27,290.1852722167969,290.1852722167969,289.1642558419575,289.3850040005295,44444600
2019-11-29,289.1091003417969,289.8633607268308,288.87914496129076,289.61499095062015,36592700
2019-12-02,286.65313720703125,289.4309875613139,286.2208200523884,289.3665933302412,75767800
2019-12-03,284.7307434082031,284.8135520481488,282.50479102501396,283.90290964527554,73941700
2019-12-04,286.4875793457031,287.094664867775,285.43899749537735,285.7885341357269,49080000
2019-12-05,287.0027770996094,287.21434621108926,285.6782315119365,287.19595988124723,40709000
2019-12-06,289.6242370605469,290.0289608302717,288.9251636272533,288.9343708263426,48927000
2019-12-09,288.7135314941406,289.90928802774783,288.63993006611304,289.22862920745325,34838500
2019-12-10,288.3916015625,289.32980928225334,287.7293290336384,288.6583576275096,52649800
2019-12-11,289.2102355957031,289.46778444586744,288.30880058476833,288.85149180223175,53429100
2019-12-12,291.7030029296875,292.49403596239915,288.9803390921501,289.21947359909365,96389600
2019-12-13,291.8777160644531,293.119480494909,290.6819314729801,291.4637852307279,81503900
2019-12-16,293.8829650878906,294.48084344027825,291.81336674220125,293.6254161943671,82749700
2019-12-17,293.94732666015625,294.5727984648103,293.8645461040157,294.26926975896146,61097700
2019-12-18,293.96575927734375,294.57284485536877,293.9105722312256,294.342889472968,48133000
2019-12-19,295.17071533203125,295.24431677203495,293.9013571638511,294.15890606241487,85310500
2019-12-20,296.46484375,297.6110212154483,295.2262262482682,296.2152528311605,147142100
2019-12-23,296.917724609375,297.31518568404806,296.7698262123196,297.25972731124415,52990000
2019-12-24,296.9270324707031,297.195071919684,296.6219831546351,297.1488660033053,20270000
2019-12-26,298.507568359375,298.51682082352926,297.30593278607256,297.3151570414947,30911200
2019-12-27,298.4336242675781,299.3025096920254,297.8975172780443,299.2470513209955,42528800
2019-12-30,296.7882995605469,298.65549211950713,296.2983984671903,298.5168461890731,49729100
2019-12-31,297.50927734375,297.7588682194941,295.9286573685499,296.2799125205352,57077300
2020-01-02,300.2915954589844,300.31010039040234,298.12863413834935,299.06223049537607,59151200
2020-01-03,298.01776123046875,299.1547145392084,296.8068728113903,296.8623311963297,77709700
2020-01-06,299.1546630859375,299.2378506490387,296.1227881174342,296.2429573337146,55653900
2020-01-07,298.3135070800781,299.06222335747646,297.8605594022021,298.58154649187225,40496400
2020-01-08,299.90338134765625,301.13274628882607,298.258050379491,298.50761307044644,68296000
2020-01-09,301.9369201660156,302.0108834726726,300.8924070771922,301.4840006955028,48473300
2020-01-10,301.0679931640625,302.68559471716,300.5965970362407,302.52847207746356,53029300
2020-01-13,303.1385803222656,303.14780457892977,301.2621634138756,301.69660615664253,47086800
2020-01-14,302.6763610839844,303.75782743480147,302.1124967486909,302.6948378031608,62832800
2020-01-15,303.3604431152344,304.1276361816568,302.50081001209224,302.5839975825184,72056600
2020-01-16,305.88385009765625,305.88385009765625,304.5250636393234,304.7561495797968,54050300
2020-01-17,306.8359069824219,307.0484879829405,305.8191232558169,306.6048210540449,95846000
2020-01-21,306.23504638671875,307.04847332918223,305.79137947899693,305.8653145607072,77742400
2020-01-22,306.2720642089844,307.76027236103636,306.1149415635169,307.1039679679579,48914900
2020-01-23,306.623291015625,307.0392569610288,304.4880593411779,305.6157597751538,51963000
2020-01-24,303.89654541015625,307.3720876331855,302.59321707652026,307.28890006406897,87578400
2020-01-27,299.0251770019531,300.52260923273917,298.24873170483187,298.590734349057,84062500
2020-01-28,302.1587829589844,303.04614518089073,299.11768371058,300.46721787017,63834000
2020-01-29,301.9092102050781,303.76715053303207,301.70585341192526,303.536064550301,53888900
2020-01-30,302.88897705078125,303.1015862851458,299.0622082933638,299.8201487893357,75491800
2020-01-31,297.38922119140625,302.41765507722704,296.4648771419354,302.26050417697064,113845600
2020-02-03,299.59832763671875,301.4839970111189,298.76642380378036,298.8865930190771,69083000
2020-02-04,304.16455078125,305.0426886233829,302.9259335467426,303.24945949956697,62573200
2020-02-05,307.6771240234375,307.8897332942469,305.65283665677237,307.13176445961125,65951100
2020-02-06,308.71234130859375,308.9064456011247,307.6215942254238,308.6476304748391,50359700
2020-02-07,307.0670166015625,308.72157166610674,306.5124046889222,307.64010523475514,64139400
2020-02-10,309.359375,309.4240858358423,306.1334241774533,306.17040582775377,42070000
2020-02-11,309.8955078125,311.52233369965023,309.3593726178411,310.72741158108295,54864500
2020-02-12,311.8920593261719,312.1046403206261,310.9769398939677,311.346671727077,43992700
2020-02-13,311.5593566894531,312.5391589793717,310.1728408215981,310.45013271167403,54501900
2020-02-14,312.05841064453125,312.1785798281007,310.76433522287675,311.97522310407436,64582200
2020-02-18,311.25433349609375,312.1232190240798,309.84931270595257,311.0509767085069,57226200
2020-02-19,312.7425231933594,313.42652867761126,311.9476009504437,312.2341453132378,48814700
2020-02-20,311.4576416015625,313.01978481459753,308.43501944902675,312.18785286258,74163400
2020-02-21,308.25018310546875,310.40389176527685,307.41825111166315,310.08961825574926,113788200
2020-02-24,298.0270080566406,308.324185657443,296.9362606864152,298.6925368720576,161088400
2020-02-25,288.99615478515625,300.05130146436994,288.10879241650053,299.43200676234915,218913200
2020-02-26,287.93304443359375,294.0429423659753,287.19358080361235,290.41027862363364,194773800
2020-02-27,275.0016174316406,287.98864052711576,275.0016174316406,282.35013597350024,284353500
2020-02-28,273.8460388183594,275.3527233714515,263.9370744841587,266.8580035903339,384975800
2020-03-02,285.7054138183594,285.7701246526575,272.1822598867154,275.64854904040135,238703600
2020-03-03,277.52496337890625,290.09604424286687,275.05698131967097,286.0843956820024,300139100
2020-03-04,289.190185546875,289.41204723914103,280.3811903276575,282.96011740865407,176613400
2020-03-05,279.57708740234375,285.1324040491824,277.3124614541938,281.9064524114297,186366800
2020-03-06,274.9553527832031,276.17549360863507,268.2723638518966,270.97143248043915,228667200
2020-03-09,253.4827880859375,262.68924362399014,252.76180111383817,254.47181442612197,309417300
2020-03-10,266.5992736816406,266.6916855024435,252.80805061122447,263.10525495145106,276444100
2020-03-11,253.6029815673828,260.60952420097004,250.38628281468246,259.46334677954695,255316300
2020-03-12,229.3389129638672,246.48549119489823,228.94143784380918,236.63198409705896,392220700
2020-03-13,248.94432067871094,250.94090700614265,229.71796359785202,243.18564768511752,329566100
2020-03-16,221.70384216308594,237.46389097002017,219.4022212717218,222.93320687266757,297240000
2020-03-17,233.6741180419922,236.78916627337,219.13419385660978,226.50120104796662,262070500
2020-03-18,221.84251403808594,229.57926720176667,210.7688791615743,218.37622475624084,327597100
2020-03-19,222.31394958496094,228.66420186243792,214.65114474704967,221.1492813313841,289322000
2020-03-20,212.7334747314453,227.3031124720577,212.45453814587174,225.49933863095998,347158800
2020-03-23,207.29429626464844,213.55170710699156,202.93362899001963,212.16634500201846,326025200
2020-03-24,226.0758056640625,226.95910724944818,217.38237870032145,217.95883726147454,235494500
2020-03-25,229.46018981933594,238.34889039646427,222.91455085621166,227.67501555666567,299430300
2020-03-26,242.8583221435547,244.34594606435087,231.5614971068861,231.998494436637,257632800
2020-03-27,235.6246337890625,242.49570123625926,233.42106171265166,235.48517258953171,224341200
2020-03-30,243.2767333984375,244.0019600734176,235.7269304807957,237.74454973681014,171369500
2020-03-31,239.65057373046875,244.83872885540285,238.22801277890554,242.26325084821156,194881100
2020-04-01,228.86512756347656,239.5668944478358,226.77312451742173,230.56662507674426,189554600
2020-04-02,234.14625549316406,234.93655915853,227.4146501893942,227.97252328390132,177660400
2020-04-03,230.76193237304688,235.53170483848072,228.00048664961744,233.15145785500889,135561200
2020-04-06,246.2613067626953,248.25104788238923,230.74330373936812,239.73426695457957,188061200
2020-04-07,246.51235961914062,255.71716786676294,246.28922169483258,254.9547421258986,201427200
2020-04-08,254.78744506835938,256.6191116013682,246.62398316037292,249.14367736200134,153774500
2020-04-09,258.66455078125,261.45388801451463,256.12624368412116,258.0880639183732,189999200
2020-04-13,256.3029479980469,258.02304526223554,252.35138623892095,257.6790314843199,114839100
2020-04-14,263.86199951171875,264.8940406177242,256.16343025953864,261.249322701019,134143400
2020-04-15,258.2554626464844,264.00149091377347,256.11695360269914,258.0788023401619,121775000
2020-04-16,259.50140380859375,260.3660917327045,256.3959444053549,259.5478814229435,131798300
2020-04-17,266.5119323730469,267.12556169580233,262.56964913917665,265.3404014622022,146684800
2020-04-20,261.8165283203125,266.6513916356787,261.59339038639445,262.76489291407455,100109300
2020-04-21,253.86692810058594,258.5158242358719,252.91853512923709,257.2978157183958,126385700
2020-04-22,259.50140380859375,261.26797877306217,257.4651849069059,258.80406934567634,92951600
2020-04-23,259.4826965332031,264.0014369789363,259.1758819649393,260.7936882558973,104709700
2020-04-24,263.099609375,263.7783583749429,258.9434954053234,261.01691314174025,85063200
2020-04-27,266.8930969238281,268.0274286356941,264.63374037158457,265.09862995227377,77896600
2020-04-28,265.6658630371094,270.93769604489376,265.3590199628111,270.5843753530903,105270000
2020-04-29,272.6204833984375,274.1732267605974,270.01711363657927,271.0584615413226,118745600
2020-04-30,270.082275390625,272.7228449445646,268.3249790622534,271.2258856602544,122901700
2020-05-01,262.9322814941406,270.2496396361669,261.75144368939675,265.275314984306,125180000
2020-05-04,263.6575012207031,263.9643158796331,259.5292791983489,261.0262101283875,80873200
2020-05-05,266.0934753417969,268.93859703702566,263.7876130244261,266.5118872747563,79569900
2020-05-06,264.2896423339844,268.2040034101206,263.8526451325203,267.8135121766586,73632600
2020-05-07,267.4788818359375,269.4314238921035,266.9675146097415,267.5439731918854,75250400
2020-05-08,271.9046936035156,272.3788901836666,269.50584682999204,270.649485721985,76452400
2020-05-11,271.96038818359375,273.3550568409455,269.5243714686897,269.95206191205443,79514200
2020-05-12,266.5397644042969,273.5781700277599,266.40027485147976,273.15978649312024,95870800
2020-05-13,261.8258361816406,267.0232986592604,259.37120540082725,265.97264359207634,144721100
2020-05-14,264.9591369628906,265.0892912750713,253.82037373115983,259.36187729781716,121977900
2020-05-15,266.1772155761719,266.2236931911012,261.58410358651196,262.541775125876,111146300
2020-05-18,274.28485107421875,275.91196459754036,272.14637036483924,272.47177036981714,119703800
2020-05-19,271.4676818847656,275.4099373059647,271.4490965123575,273.6805613097417,95189300
2020-05-20,276.0793762207031,276.9533710816828,274.81488992160894,275.04733475964366,85861700
2020-05-21,274.17327880859375,276.7673705679493,273.0668393561112,275.94916038043874,78293900
2020-05-22,274.69390869140625,274.87056897051366,272.6297981864804,273.88500550528454,63958200
2020-05-26,278.078369140625,280.96999739968646,274.7125727527704,280.7282457117374,88951400
2020-05-27,282.21588134765625,282.2530804607982,276.0235484288679,280.9048892618461,104817400
2020-05-28,281.6951904296875,285.29343120305026,281.01644143480047,283.2572125929971,90405200
2020-05-29,282.9504699707031,283.5455140238124,278.44103426709364,281.22106555541734,119090800
2020-06-01,284.093994140625,284.7076517547864,281.77885324939365,282.2995272781476,55758300
2020-06-02,286.4463806152344,286.49288660278665,283.6756565929607,285.0238194889779,74267200
2020-06-03,290.2585144042969,291.2254928856191,288.17581771340076,288.4547401721407,92567600
2020-06-04,289.4960632324219,291.0209148726546,287.37616760731163,289.26361841223604,75794400
2020-06-05,296.91571044921875,298.71017764112366,294.8887984384263,294.9538897976216,150524700
2020-06-08,300.504638671875,300.6998843524105,297.18532022972994,297.73388653430663,73641200
2020-06-09,298.26385498046875,300.5789959336958,296.93424926021106,297.8082439121536,77479200
2020-06-10,296.599609375,299.75157495651126,295.8743826249924,298.84968786198516,95000800
2020-06-11,279.50091552734375,290.2305755874608,278.94307069937685,289.58902566068906,209243600
2020-06-12,282.84808349609375,287.3761030359622,277.63203652294584,286.5950920205788,194678900
2020-06-15,285.4886474609375,286.6322859133372,275.9026276747615,277.09274373006485,135782700
2020-06-16,290.98370361328125,293.47553354638995,286.0651918531277,293.326765462726,137627500
2020-06-17,289.7750244140625,292.313332156212,289.03118393807455,292.0157959658169,83398900
2020-06-18,289.8865661621094,290.37004114512797,287.775977532385,288.2408671457295,80828700
2020-06-19,288.2298583984375,293.5902669454201,286.259376457288,293.3941620838033,135549600
2020-06-22,290.0789489746094,290.4805065865408,286.46487346827536,287.6228641629522,74649400
2020-06-23,291.41436767578125,293.7023625036601,291.0034622495543,292.7591438889833,68471200
2020-06-24,283.9808044433594,289.97626828531804,282.1224104336981,289.35056222958696,132813500
2020-06-25,287.0251770019531,287.29600749580464,281.3565747828588,283.40175397887816,89468000
2020-06-26,280.2078857421875,286.1286509246389,279.6195711541666,285.91385040872973,127961000
2020-06-29,284.3262939453125,284.4663688645096,279.16198959476344,281.4779994235635,79773300
2020-06-30,287.9683532714844,289.6867004264842,283.72860084403385,283.88734290217144,113394800
2020-07-01,289.9855041503906,291.26493088120566,288.63140880676883,289.0983441320461,72396500
2020-07-02,291.5825500488281,294.8230835305679,290.91016179470836,293.45961136282335,69344200
2020-07-06,296.08367919921875,296.6720222706539,294.69222104577216,295.4486539949115,61713800
2020-07-07,293.02996826171875,296.52263581204556,292.6470778271388,294.5241671894889,82910000
2020-07-08,295.2712707519531,295.3833306910914,292.0214185190402,293.8050867161172,54638600
2020-07-09,293.5903625488281,296.1304927483208,290.1350285313154,295.88767717426884,83354200
2020-07-10,296.5879821777344,296.858812651441,292.07739938881764,293.5248875251493,57550400
2020-07-13,294.01995849609375,301.3695191130256,293.35691802924464,298.96014433942184,102997500
2020-07-14,297.830078125,298.61452615085386,291.3676798651455,292.5817004647939,93657000
2020-07-15,300.56634521484375,301.67765383012204,298.15694241049283,301.089310622095,87196500
2020-07-16,299.5763854980469,300.0339730145946,297.9887939312302,298.6425148115598,54622500
2020-07-17,300.4449157714844,301.2387116536397,298.5958413224082,300.5943385198469,62774900
2020-07-20,302.8730163574219,303.6294495045394,299.41768263642035,300.17411578353784,56308800
2020-07-21,303.5173645019531,305.31038051767416,302.51811588410635,304.86214076348176,57292200
2020-07-22,305.2450256347656,305.5625668171237,303.04110401260516,303.15316395956546,57792900
2020-07-23,301.6029052734375,305.59055182494063,300.22079473054373,304.8808008978492,75738000
2020-07-24,299.6604919433594,300.6970749383659,298.1382778520449,299.72586974470505,73766600
2020-07-27,301.84576416015625,302.02320191741745,299.5577689740907,300.36091279634866,48293000
